54;53;1.0;1994;PRODUCAO_BIBLIOGRAFICA
222;37;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
226;231;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
226;238;0.0;1994;PRODUCAO_BIBLIOGRAFICA
231;226;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
235;238;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
238;226;0.0;1994;PRODUCAO_BIBLIOGRAFICA
238;235;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
242;244;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
242;259;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
244;242;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
253;698;1.0;1994;PRODUCAO_BIBLIOGRAFICA
259;242;0.415037499278844;1994;PRODUCAO_BIBLIOGRAFICA
266;310;1.0;1994;PRODUCAO_BIBLIOGRAFICA
269;307;1.0;1994;PRODUCAO_BIBLIOGRAFICA
289;308;1.0;1994;PRODUCAO_BIBLIOGRAFICA
307;269;1.0;1994;PRODUCAO_BIBLIOGRAFICA
308;289;1.0;1994;PRODUCAO_BIBLIOGRAFICA
310;266;1.0;1994;PRODUCAO_BIBLIOGRAFICA
472;763;1.0;1994;PRODUCAO_BIBLIOGRAFICA
675;708;1.0;1994;PRODUCAO_BIBLIOGRAFICA
698;253;1.0;1994;PRODUCAO_BIBLIOGRAFICA
708;675;1.0;1994;PRODUCAO_BIBLIOGRAFICA
719;720;0.0;1994;PRODUCAO_BIBLIOGRAFICA
719;721;0.0;1994;PRODUCAO_BIBLIOGRAFICA
720;719;0.0;1994;PRODUCAO_BIBLIOGRAFICA
720;721;0.0;1994;PRODUCAO_BIBLIOGRAFICA
721;719;0.0;1994;PRODUCAO_BIBLIOGRAFICA
721;720;0.0;1994;PRODUCAO_BIBLIOGRAFICA
763;472;1.0;1994;PRODUCAO_BIBLIOGRAFICA
476;478;1.0;1994;PRODUCAO_TECNICA
478;476;1.0;1994;PRODUCAO_TECNICA
706;708;1.0;1994;ORIENTACAO_CONCLUIDA
708;706;1.0;1994;ORIENTACAO_CONCLUIDA
36;37;0.415037499278844;1994;VAZIO
37;36;0.415037499278844;1994;VAZIO
37;222;0.415037499278844;1994;VAZIO
43;44;1.0;1994;VAZIO
44;43;1.0;1994;VAZIO
46;47;1.0;1994;VAZIO
47;46;1.0;1994;VAZIO
53;54;1.0;1994;VAZIO
54;53;1.0;1994;VAZIO
222;37;0.415037499278844;1994;VAZIO
226;231;0.415037499278844;1994;VAZIO
226;238;0.0;1994;VAZIO
231;226;0.415037499278844;1994;VAZIO
235;238;0.415037499278844;1994;VAZIO
238;226;0.0;1994;VAZIO
238;235;0.415037499278844;1994;VAZIO
242;244;0.415037499278844;1994;VAZIO
242;259;0.415037499278844;1994;VAZIO
244;242;0.415037499278844;1994;VAZIO
253;698;1.0;1994;VAZIO
259;242;0.415037499278844;1994;VAZIO
266;310;1.0;1994;VAZIO
269;307;1.0;1994;VAZIO
289;308;1.0;1994;VAZIO
307;269;1.0;1994;VAZIO
308;289;1.0;1994;VAZIO
310;266;1.0;1994;VAZIO
472;763;1.0;1994;VAZIO
476;478;1.0;1994;VAZIO
478;476;1.0;1994;VAZIO
675;708;0.415037499278844;1994;VAZIO
698;253;1.0;1994;VAZIO
706;708;0.415037499278844;1994;VAZIO
708;675;0.415037499278844;1994;VAZIO
708;706;0.415037499278844;1994;VAZIO
719;720;0.0;1994;VAZIO
719;721;0.0;1994;VAZIO
720;719;0.0;1994;VAZIO
720;721;0.0;1994;VAZIO
721;719;0.0;1994;VAZIO
721;720;0.0;1994;VAZIO
763;472;1.0;1994;VAZIO
37;54;0.0;1995;PRODUCAO_BIBLIOGRAFICA
44;50;0.6309297535714574;1995;PRODUCAO_BIBLIOGRAFICA
47;53;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
48;50;0.6309297535714574;1995;PRODUCAO_BIBLIOGRAFICA
49;54;0.49061575798149276;1995;PRODUCAO_BIBLIOGRAFICA
50;44;0.6309297535714574;1995;PRODUCAO_BIBLIOGRAFICA
50;48;0.6309297535714574;1995;PRODUCAO_BIBLIOGRAFICA
53;47;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
53;54;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
54;37;0.0;1995;PRODUCAO_BIBLIOGRAFICA
54;49;0.49061575798149276;1995;PRODUCAO_BIBLIOGRAFICA
54;53;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
222;702;1.0;1995;PRODUCAO_BIBLIOGRAFICA
235;238;1.0;1995;PRODUCAO_BIBLIOGRAFICA
238;235;1.0;1995;PRODUCAO_BIBLIOGRAFICA
242;259;1.0;1995;PRODUCAO_BIBLIOGRAFICA
259;242;1.0;1995;PRODUCAO_BIBLIOGRAFICA
269;293;1.0;1995;PRODUCAO_BIBLIOGRAFICA
289;308;1.0;1995;PRODUCAO_BIBLIOGRAFICA
293;269;1.0;1995;PRODUCAO_BIBLIOGRAFICA
300;307;1.0;1995;PRODUCAO_BIBLIOGRAFICA
307;300;1.0;1995;PRODUCAO_BIBLIOGRAFICA
308;289;1.0;1995;PRODUCAO_BIBLIOGRAFICA
477;478;1.0;1995;PRODUCAO_BIBLIOGRAFICA
478;477;1.0;1995;PRODUCAO_BIBLIOGRAFICA
702;222;1.0;1995;PRODUCAO_BIBLIOGRAFICA
719;720;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
719;721;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
720;719;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
720;721;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
721;719;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
721;720;0.36907024642854264;1995;PRODUCAO_BIBLIOGRAFICA
227;247;1.0;1995;ORIENTACAO_CONCLUIDA
247;227;1.0;1995;ORIENTACAO_CONCLUIDA
266;276;1.0;1995;ORIENTACAO_CONCLUIDA
276;266;1.0;1995;ORIENTACAO_CONCLUIDA
676;692;1.0;1995;ORIENTACAO_CONCLUIDA
692;676;1.0;1995;ORIENTACAO_CONCLUIDA
37;54;0.0;1995;VAZIO
44;50;0.6309297535714574;1995;VAZIO
47;53;0.36907024642854264;1995;VAZIO
48;50;0.6309297535714574;1995;VAZIO
49;54;0.49061575798149276;1995;VAZIO
50;44;0.6309297535714574;1995;VAZIO
50;48;0.6309297535714574;1995;VAZIO
53;47;0.36907024642854264;1995;VAZIO
53;54;0.36907024642854264;1995;VAZIO
54;37;0.0;1995;VAZIO
54;49;0.49061575798149276;1995;VAZIO
54;53;0.36907024642854264;1995;VAZIO
222;702;1.0;1995;VAZIO
227;247;1.0;1995;VAZIO
235;238;1.0;1995;VAZIO
238;235;1.0;1995;VAZIO
242;259;1.0;1995;VAZIO
247;227;1.0;1995;VAZIO
259;242;1.0;1995;VAZIO
266;276;1.0;1995;VAZIO
269;293;1.0;1995;VAZIO
276;266;1.0;1995;VAZIO
289;308;1.0;1995;VAZIO
293;269;1.0;1995;VAZIO
300;307;1.0;1995;VAZIO
307;300;1.0;1995;VAZIO
308;289;1.0;1995;VAZIO
477;478;1.0;1995;VAZIO
478;477;1.0;1995;VAZIO
676;692;1.0;1995;VAZIO
692;676;1.0;1995;VAZIO
702;222;1.0;1995;VAZIO
719;720;0.36907024642854264;1995;VAZIO
719;721;0.36907024642854264;1995;VAZIO
720;719;0.36907024642854264;1995;VAZIO
720;721;0.36907024642854264;1995;VAZIO
721;719;0.36907024642854264;1995;VAZIO
721;720;0.36907024642854264;1995;VAZIO
41;46;0.20751874963942196;1996;PRODUCAO_BIBLIOGRAFICA
41;52;0.707518749639422;1996;PRODUCAO_BIBLIOGRAFICA
44;57;1.0;1996;PRODUCAO_BIBLIOGRAFICA
46;41;0.20751874963942196;1996;PRODUCAO_BIBLIOGRAFICA
46;47;0.596322538971198;1996;PRODUCAO_BIBLIOGRAFICA
46;53;0.0;1996;PRODUCAO_BIBLIOGRAFICA
47;46;0.596322538971198;1996;PRODUCAO_BIBLIOGRAFICA
47;53;0.09632253897119791;1996;PRODUCAO_BIBLIOGRAFICA
49;54;0.5;1996;PRODUCAO_BIBLIOGRAFICA
52;41;0.707518749639422;1996;PRODUCAO_BIBLIOGRAFICA
53;46;0.0;1996;PRODUCAO_BIBLIOGRAFICA
53;47;0.09632253897119791;1996;PRODUCAO_BIBLIOGRAFICA
53;54;0.596322538971198;1996;PRODUCAO_BIBLIOGRAFICA
54;49;0.5;1996;PRODUCAO_BIBLIOGRAFICA
54;53;0.596322538971198;1996;PRODUCAO_BIBLIOGRAFICA
57;44;1.0;1996;PRODUCAO_BIBLIOGRAFICA
225;251;1.0;1996;PRODUCAO_BIBLIOGRAFICA
226;231;0.5;1996;PRODUCAO_BIBLIOGRAFICA
226;247;0.5;1996;PRODUCAO_BIBLIOGRAFICA
230;238;0.707518749639422;1996;PRODUCAO_BIBLIOGRAFICA
231;226;0.5;1996;PRODUCAO_BIBLIOGRAFICA
231;247;0.5;1996;PRODUCAO_BIBLIOGRAFICA
235;238;0.707518749639422;1996;PRODUCAO_BIBLIOGRAFICA
238;230;0.707518749639422;1996;PRODUCAO_BIBLIOGRAFICA
238;235;0.707518749639422;1996;PRODUCAO_BIBLIOGRAFICA
239;248;0.3390359525563189;1996;PRODUCAO_BIBLIOGRAFICA
